,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,232300,48011,3470,0,0,0,0
true_1,55343,328717,435,0,0,0,0
true_2,2382,2038,24913,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5885,1018,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
