,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,236468,46189,1124,0,0,0,0
true_1,54274,329869,352,0,0,0,0
true_2,4046,1648,23639,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6217,686,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
