,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,219519,63425,837,0,0,0,0
true_1,48757,335480,258,0,0,0,0
true_2,3998,1100,24235,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2953,3950,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
