,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234852,47114,1815,0,0,0,0
true_1,45325,338912,258,0,0,0,0
true_2,5609,1533,22191,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5794,1109,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
