,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,231755,50859,1167,0,0,0,0
true_1,57591,326579,325,0,0,0,0
true_2,3511,1774,24048,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4707,2196,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
