,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225503,57793,485,0,0,0,0
true_1,48256,335966,273,0,0,0,0
true_2,1674,2092,25567,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4295,2608,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
