,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234815,48771,195,0,0,0,0
true_1,60447,323932,116,0,0,0,0
true_2,8783,1482,19068,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4267,2636,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
