,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,224912,56676,2193,0,0,0,0
true_1,56191,326636,1668,0,0,0,0
true_2,7818,1155,20360,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2706,4197,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
