,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,225508,56179,2094,0,0,0,0
true_1,45664,338121,710,0,0,0,0
true_2,7062,1145,21126,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2392,4511,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
