,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,229338,53857,586,0,0,0,0
true_1,49535,334846,114,0,0,0,0
true_2,7337,1572,20424,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5973,930,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
