,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,214167,69591,0,0,0,23,0
true_1,40345,344150,0,0,0,0,0
true_2,25780,3553,0,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,293,6610,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
