,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,231345,48665,3771,0,0,0,0
true_1,58207,325888,400,0,0,0,0
true_2,4716,1241,23376,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6512,391,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
