,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,234682,49070,2,5,0,22,0
true_1,49751,334711,0,0,0,33,0
true_2,22394,6939,0,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1626,5268,0,0,0,9,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
