,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,235366,48106,309,0,0,0,0
true_1,50536,333594,365,0,0,0,0
true_2,4022,1322,23989,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5908,995,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
