,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,245658,35397,2726,0,0,0,0
true_1,57679,326369,447,0,0,0,0
true_2,2445,1285,25603,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6739,164,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
