,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,233380,50237,164,0,0,0,0
true_1,56239,328091,165,0,0,0,0
true_2,4469,1426,23438,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,6635,260,0,0,8,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
