epoch,phase,loss,lr,tempo,accuracy,mIoU
30,val,0.7557695896776228,0.0001,0:03:49,0.8500184082496991,0.5616334308628045
31,train,0.7122829941957057,0.0001,0:03:15,0.8693419110464081,0.5824477355367635
31,val,0.7491197195712598,0.0001,0:03:52,0.8507644391764232,0.5604562263300679
32,train,0.7091322759072275,0.0001,0:03:17,0.8708436524525615,0.5890254317907344
32,val,0.7444977602621847,0.0001,0:03:54,0.852616557785339,0.5659707402421571
33,train,0.7101404801498116,0.0001,0:03:16,0.8704537221329879,0.586823426838872
33,val,0.7475576218273562,0.0001,0:03:53,0.8488623564403469,0.5591993760720282
34,train,0.7077817290322779,0.0001,0:03:13,0.8716552623548536,0.5837654444044987
34,val,0.7522832160834964,0.0001,0:03:47,0.8500095840176451,0.5456552097045425
35,train,0.709113110170462,0.0001,0:03:16,0.8709302734092896,0.5855200993577888
35,val,0.7458489118068599,0.0001,0:03:49,0.8525586250218292,0.5632237754141188
36,train,0.7085864133825394,0.0001,0:03:20,0.8710215994531701,0.5909550075839557
36,val,0.7479182092599259,0.0001,0:03:55,0.8503990545782797,0.5640309465110528
37,train,0.7088666728873897,0.0001,0:03:16,0.8708586971450458,0.5850422235950459
37,val,0.7462766811013084,0.0001,0:03:50,0.8541298747889022,0.5670106665768193
38,train,0.7102509280091742,0.0001,0:03:14,0.8700998356020384,0.5858304959470662
38,val,0.7464612291126406,0.0001,0:03:48,0.8529397349267888,0.5715778222826177
39,train,0.6943835245575123,5e-05,0:03:15,0.8786564370750712,0.6017778018946378
39,val,0.7455049935967483,5e-05,0:03:49,0.8533829675489654,0.564661970979055
40,train,0.690260513578952,5e-05,0:03:18,0.8810148821604374,0.6096635334717633
40,val,0.7427130000566488,5e-05,0:03:52,0.8553516458099599,0.5730123837841365
41,train,0.6901752020746774,5e-05,0:03:15,0.8807795849835058,0.6112742013921829
41,val,0.7411962530561398,5e-05,0:03:49,0.8563120910034929,0.5744220540948111
42,train,0.688523787324993,5e-05,0:03:13,0.881657811665779,0.6064557330999566
42,val,0.7434626881842921,5e-05,0:03:50,0.8549383917565511,0.5687942858241262
43,train,0.6885306566766718,5e-05,0:04:00,0.8815225832294654,0.6096230004242286
43,val,0.7438640326118878,5e-05,0:04:45,0.855292827053262,0.5766319936898542
44,train,0.6876495927424665,5e-05,0:06:29,0.8822275982236815,0.6032450870540363
44,val,0.7495058133649756,5e-05,0:07:11,0.8522430635714495,0.5705331197605804
45,train,0.6855623420609543,5e-05,0:03:54,0.8831223178988206,0.6200018524139697
45,val,0.7452432001890336,5e-05,0:04:28,0.8534208437085722,0.571715540560505
46,train,0.6846280648945267,5e-05,0:03:11,0.8835474683648881,0.6130132304437486
46,val,0.7437623674906132,5e-05,0:03:45,0.8569354673761171,0.5740144118005086
47,train,0.6856350725576326,5e-05,0:03:17,0.883214485216314,0.6059487005317514
47,val,0.7437074599554877,5e-05,0:03:51,0.8551123404310056,0.57853439652422
48,train,0.6775836988658785,2.5e-05,0:03:14,0.8871792641832081,0.6191022020631515
48,val,0.7400866593931311,2.5e-05,0:03:49,0.857326418854927,0.5826607824926192
49,train,0.6747695770780022,2.5e-05,0:03:23,0.8887368016764055,0.6218141303592958
49,val,0.7440300150601497,2.5e-05,0:04:03,0.8570099708112795,0.5812106581583415
50,train,0.6733757264939185,2.5e-05,0:03:22,0.8894192307410204,0.6290712230628219
50,val,0.7400480264935837,2.5e-05,0:04:07,0.8569092463002895,0.5832939120207826
51,train,0.6738007050530278,2.5e-05,0:07:00,0.889491036214542,0.6234989745579919
51,val,0.7428722528758901,2.5e-05,0:07:43,0.8547701851077,0.5810954610316504
52,train,0.6713066409625169,2.5e-05,0:06:54,0.8907809706165595,0.6222388305928535
52,val,0.743463599469367,2.5e-05,0:07:38,0.8546043051451931,0.5772409221484217
53,train,0.6713388037783905,2.5e-05,0:06:53,0.8907234340502744,0.6234557557003693
53,val,0.747973558827583,2.5e-05,0:07:36,0.856112746746553,0.5793192024119992
54,train,0.6718530840667493,2.5e-05,0:06:55,0.8903105173145596,0.6221062078378349
54,val,0.7426957108632509,2.5e-05,0:07:38,0.8535330821370346,0.5793021763486621
55,train,0.666537015656112,1.25e-05,0:06:40,0.89300070630713,0.6318087536102476
55,val,0.7419198622875116,1.25e-05,0:07:23,0.8563540466529423,0.5794963299942835
56,train,0.6658066618596024,1.25e-05,0:06:56,0.8935721149614598,0.6324193187970539
56,val,0.7449315168869772,1.25e-05,0:07:39,0.8571163366721947,0.5805710260182211
57,train,0.6639922039073543,1.25e-05,0:06:46,0.8945132432183877,0.631983559688116
57,val,0.7493362179151126,1.25e-05,0:07:34,0.8554976103643829,0.5760673577094121
58,train,0.6634575195854039,1.25e-05,0:08:09,0.8943919587662685,0.6288311838828207
58,val,0.749441953731618,1.25e-05,0:08:53,0.8560703074623205,0.5784513798163735
59,train,0.6634313188869594,1.25e-05,0:07:12,0.8946196517365016,0.6351131608124888
59,val,0.7452586728819409,1.25e-05,0:07:56,0.8535435285027575,0.5810000406159173
60,train,0.6629773048962567,1.25e-05,0:07:07,0.8949879910458666,0.64332331592551
60,val,0.7482845144689743,1.25e-05,0:07:51,0.8541525200385626,0.5802001578714573
61,train,0.660960202486297,6.25e-06,0:06:57,0.8961650008374451,0.6433851546523358
61,val,0.7446873158900174,6.25e-06,0:07:40,0.8572733920485023,0.5809399869048885
62,train,0.6604859155961569,6.25e-06,0:06:59,0.8962340961001658,0.6356198976597954
62,val,0.74661717120325,6.25e-06,0:07:43,0.855411069348693,0.5856797989592495
63,train,0.660313011357083,6.25e-06,0:06:56,0.8965317054564664,0.6380186720860992
63,val,0.7491538270626708,6.25e-06,0:07:39,0.85571037243451,0.5807020644638715
64,train,0.6602529438858813,6.25e-06,0:07:05,0.8963899810780941,0.6362520110374947
64,val,0.7456110442977354,6.25e-06,0:07:49,0.8562338503108675,0.583646312289593
65,train,0.6592527577175721,6.25e-06,0:06:57,0.8969458261705854,0.6453707753411612
65,val,0.7464549526422207,6.25e-06,0:07:43,0.8555776339727063,0.5811762134712862
66,train,0.6588828621149929,6.25e-06,0:06:52,0.8969301341508,0.6439479234077703
66,val,0.7462458264849371,6.25e-06,0:07:36,0.8563918222942689,0.586591540517774
67,train,0.657647288880674,3.125e-06,0:07:07,0.8976480075336203,0.633632290752936
67,val,0.748078068769653,3.125e-06,0:07:51,0.8559213611508659,0.5816721818808734
68,train,0.6572155466013594,3.125e-06,0:06:51,0.8977669419609465,0.6439165294504906
68,val,0.7469438922584283,3.125e-06,0:07:34,0.8566692356702065,0.5833377012582399
69,train,0.6585996247786191,3.125e-06,0:06:52,0.8973353333345692,0.6393291711728539
69,val,0.7476795844107812,3.125e-06,0:07:36,0.8559451648004182,0.5802939878003514
70,train,0.6572766614141303,3.125e-06,0:06:50,0.8979235750175065,0.6433472520016569
70,val,0.7449640739886827,3.125e-06,0:07:33,0.8568833976575773,0.5849574922649631
