,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,206188,60281,15889,0,2,1421,0
true_1,64844,303565,14914,0,1,1171,0
true_2,2972,21820,4421,0,0,120,0
true_3,0,0,0,0,0,0,0
true_4,6238,625,0,0,2,38,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
