epoch,phase,loss,lr,tempo,accuracy,mIoU
1,train,0.8802195741383303,3.9999999999999996e-05,0:01:33,0.474010352924658,0.12082792371363875
1,val,0.8598685079349663,3.9999999999999996e-05,0:01:40,0.6549911488202327,0.18988492448675415
2,train,0.8182794294486387,4.000012263693045e-05,0:01:34,0.6847187645484922,0.23467707515904201
2,val,0.809058624853256,4.000012263693045e-05,0:01:41,0.7259259572967993,0.31881055523851837
3,train,0.766553514190301,4.000010857183327e-05,0:01:36,0.739160539608814,0.3243926842640083
3,val,0.7446512654091703,4.000010857183327e-05,0:01:43,0.7577574886313995,0.3642795649194977
4,train,0.7125996641295702,4.0000091973571876e-05,0:01:35,0.7596959655298262,0.372826521528086
4,val,0.7161056803169572,4.0000091973571876e-05,0:01:42,0.7528508022233271,0.3776931718869814
5,train,0.670689669250458,4.000008505726765e-05,0:01:35,0.7761578564598207,0.39380621260721405
5,val,0.7142082185984484,4.000008505726765e-05,0:01:42,0.6973671553492605,0.3447636729430633
6,train,0.6272419922892588,4.0000084607113196e-05,0:01:35,0.7921628401042526,0.4229861930794903
6,val,0.7457781358999985,4.0000084607113196e-05,0:01:42,0.554407014259904,0.32480145678266004
7,train,0.589244696912139,4.0000092252147216e-05,0:01:34,0.8016101815748545,0.4470284618769356
7,val,0.7053678860403088,4.0000092252147216e-05,0:01:42,0.5886622227582036,0.34124408955718843
8,train,0.5593309145077655,4.000008252557459e-05,0:01:36,0.8075467371318789,0.4609527490287773
8,val,0.6814506806975485,4.000008252557459e-05,0:01:43,0.6035007866701093,0.34682256706153664
9,train,0.5322033311321854,4.000007702399688e-05,0:01:34,0.8116218438436584,0.4844701005586817
9,val,0.8887864949876748,4.000007702399688e-05,0:01:41,0.19829798445171956,0.13450450068491876
10,train,0.5068415384081655,4.0000131024369194e-05,0:01:34,0.8152449775663057,0.499802031899569
10,val,0.6689015621201672,4.0000131024369194e-05,0:01:41,0.5514932328235357,0.3510611149015
11,train,0.48597413008265783,4.0000074213277664e-05,0:01:34,0.817817093555429,0.5084377960152814
11,val,0.7327789689353795,4.0000074213277664e-05,0:01:41,0.37160685231021023,0.2803052802903559
12,train,0.47033442581947504,4.00000890642023e-05,0:01:34,0.820553529927659,0.5214326193561724
12,val,0.5701515603761976,4.00000890642023e-05,0:01:41,0.7126299337912637,0.4330917975801823
13,train,0.44796329593060236,4.000005391850345e-05,0:01:34,0.822685808425455,0.5330896878171651
13,val,0.6154687580524802,4.000005391850345e-05,0:01:41,0.5936836663754708,0.3896526087430232
14,train,0.4360818821591251,4.000006283031235e-05,0:01:34,0.825154372196695,0.5379619415776885
14,val,0.7041105643851782,4.000006283031235e-05,0:01:41,0.47073791878592125,0.30522437791832996
15,train,0.42640307103890956,4.0000082231632524e-05,0:01:34,0.8277071867496041,0.5430705685865843
15,val,0.8324326282091357,4.0000082231632524e-05,0:01:41,0.314962701556273,0.16457876909224778
16,train,0.41055000619393994,4.000011493581379e-05,0:01:34,0.8308646201142859,0.5528995645994713
16,val,0.6475007317801634,4.000011493581379e-05,0:01:41,0.5684022275030977,0.3499223961159624
17,train,0.3963071007506609,4.000006954048578e-05,0:01:34,0.8316956196102068,0.5617129388678858
17,val,0.8144917448551904,4.000006954048578e-05,0:01:41,0.384934184264578,0.17600261576548723
18,train,0.39159402866180915,4.000011003492735e-05,0:01:34,0.8347158422561398,0.5625986102076795
18,val,0.61160983021532,4.000011003492735e-05,0:01:42,0.5002681557928341,0.37516975930361174
19,train,0.3834091009736337,4.000006204490274e-05,0:01:34,0.8353251686738481,0.5680745618498416
19,val,0.8573566726832367,4.000006204490274e-05,0:01:42,0.2104873771020378,0.13163297007453384
20,train,0.3770621955965407,4.0000121921486683e-05,0:01:34,0.8366798685501416,0.5730720796613419
20,val,0.48623079352694426,4.0000121921486683e-05,0:01:41,0.7220898893411097,0.48085366674216395
21,train,0.3739204093071052,4.000003921408781e-05,0:01:34,0.8378301590887695,0.5684941811465556
21,val,0.5572250945219055,4.000003921408781e-05,0:01:41,0.6079933330709342,0.4251046564431843
22,train,0.36428792719086944,4.000005150133997e-05,0:01:34,0.8401741916962526,0.5830090939309897
22,val,0.5320701873977304,4.000005150133997e-05,0:01:41,0.6848348820931567,0.4479278506402785
23,train,0.3620956364776798,4.000004695642746e-05,0:01:34,0.8401948608317836,0.579290602694411
23,val,0.4914027953781415,4.000004695642746e-05,0:01:41,0.7130016748278345,0.4796979873659273
24,train,0.36159910019099734,4.000004005275939e-05,0:01:34,0.8409747466587635,0.5824589209810033
24,val,0.49625048382208675,4.000004005275939e-05,0:01:41,0.6880739256776507,0.4688974676755498
25,train,0.35447259443591,4.0000040846898234e-05,0:01:34,0.8422049178900833,0.5876209857873926
25,val,0.5662761734428727,4.0000040846898234e-05,0:01:41,0.5661682036080795,0.4089060557382416
26,train,0.3530386539133676,4.000005318801378e-05,0:01:34,0.8434515317386037,0.5899471110264907
26,val,0.8078302502887913,4.000005318801378e-05,0:01:41,0.36519206633641,0.17386426696350007
27,train,0.3500304953734762,4.000010824239931e-05,0:01:34,0.8436077769025397,0.5929910936698775
27,val,0.5889237013109487,4.000010824239931e-05,0:01:41,0.6175994043461185,0.3905224338294374
28,train,0.3471596056417728,4.000005752746814e-05,0:01:34,0.8445948351724347,0.5961547755848736
28,val,0.5956323200925622,4.000005752746814e-05,0:01:41,0.485303945176612,0.37900378886947816
29,train,0.34416247087171975,4.000005884556069e-05,0:01:34,0.84578075641923,0.593888586918959
29,val,0.7778385828324013,4.000005884556069e-05,0:01:42,0.31341407673944044,0.20777935301938807
30,train,0.3390256840232655,4.000010035433812e-05,0:01:34,0.8470516387445771,0.6009329019422459
30,val,0.5325491506483988,4.000010035433812e-05,0:01:42,0.6040217562720492,0.43635527242388855
31,train,0.3451876108620418,4.000004704100466e-05,0:01:34,0.8464106235145223,0.594667351021551
31,val,0.4629307967401767,4.000004704100466e-05,0:01:41,0.7536183197735599,0.49847011892566156
32,train,0.3395774306224572,4.0000035545886e-05,0:01:36,0.8478021253332048,0.6035871517544101
32,val,0.4586547939252846,4.0000035545886e-05,0:01:43,0.7550594909471694,0.5026703463182687
33,train,0.33728949489983917,4.000003489225781e-05,0:01:35,0.8476986033407207,0.6046321351129098
33,val,0.7157060598496813,4.000003489225781e-05,0:01:42,0.3619259551897913,0.26889387430737843
34,train,0.33393565244350387,4.000008496236223e-05,0:01:34,0.8493148234465918,0.6033821252361309
34,val,0.4584120765812898,4.000008496236223e-05,0:01:41,0.7485672000769165,0.5039441261350135
35,train,0.3376316692066413,4.000003485533801e-05,0:01:34,0.8505424633007233,0.6045324883472019
35,val,0.6555163033588194,4.000003485533801e-05,0:01:41,0.5026000835337169,0.32656721875777356
36,train,0.32997042611708693,4.000007127286022e-05,0:01:34,0.8503094431038696,0.6111495345289772
36,val,0.7880858502621736,4.000007127286022e-05,0:01:41,0.2402699747422403,0.1990861018108523
37,train,0.3319077253262963,4.000010301589681e-05,0:01:34,0.8520932983116334,0.6120500592124387
37,val,0.4649413947933951,4.000010301589681e-05,0:01:41,0.739164139083715,0.49801878812860434
38,train,0.32576423901148305,4.0000035855321855e-05,0:01:34,0.8519027372443979,0.615684311001873
38,val,0.5810925817308616,4.0000035855321855e-05,0:01:41,0.5353005324127769,0.3950413606518624
39,train,0.32702910766305604,4.000005600771539e-05,0:01:34,0.8530997814381229,0.6128885210760752
39,val,0.629237215940778,4.000005600771539e-05,0:01:41,0.478449442187322,0.3515856358911126
40,train,0.3281442248888164,4.000006567286981e-05,0:01:34,0.8529414305713713,0.6126320242448859
40,val,0.47245249437959225,4.000006567286981e-05,0:01:41,0.7258335635948937,0.49208899679741147
41,train,0.32665612765293617,4.0000037023160575e-05,0:01:34,0.8541726470977491,0.6149762390705964
41,val,0.5822322339896696,4.0000037023160575e-05,0:01:41,0.5769425458415426,0.39416210648249744
42,train,0.3246594449796075,4.0000056227617936e-05,0:01:34,0.8556994176532774,0.6182300713086687
42,val,0.4936954514935851,4.0000056227617936e-05,0:01:41,0.6850354249356584,0.4703078017875805
43,train,0.3187699726840851,4.0000040427366204e-05,0:01:34,0.8552903017615201,0.6233990950409671
43,val,0.42326665058409857,4.0000040427366204e-05,0:01:41,0.788595937023975,0.5370572968114817
44,train,0.31813025171507225,4.000002971565452e-05,0:01:35,0.8557279907307164,0.6246942364764159
44,val,0.51846447674074,4.000002971565452e-05,0:01:42,0.6548090805746105,0.45289609680712506
45,train,0.3237344962844521,4.000004458566079e-05,0:01:34,0.8557480301704293,0.6199466442266838
45,val,0.6694575843785064,4.000004458566079e-05,0:01:41,0.38582803351510414,0.31207081490832794
46,train,0.31498084642108654,4.000007433670801e-05,0:01:34,0.8568607555753368,0.6261985219323859
46,val,0.46315975322210273,4.000007433670801e-05,0:01:41,0.7265346265897674,0.4986864837173346
47,train,0.3113529367311515,4.000003558105535e-05,0:01:34,0.8574823938056793,0.6323158875594795
47,val,0.5055876181137052,4.000003558105535e-05,0:01:41,0.6801678938211673,0.4643007607020488
48,train,0.31727135618278474,4.000004239845746e-05,0:01:34,0.8572401221178672,0.6196895487909074
48,val,0.5185353829140985,4.000004239845746e-05,0:01:41,0.6368673640049848,0.45046480507381603
49,train,0.31678046240354774,4.000004459785687e-05,0:01:34,0.8600028848128572,0.6270354340359022
49,val,0.5978590539627529,4.000004459785687e-05,0:01:41,0.6493990128928432,0.3749048825753642
50,train,0.3159054602754907,4.000005928636401e-05,0:01:34,0.8590090233093443,0.6241568266735411
50,val,0.5021351792175279,4.000005928636401e-05,0:01:41,0.6793176425252935,0.46391986257114276
51,train,0.30738223634092043,4.0000041821393025e-05,0:01:34,0.8605786282931983,0.6414646304216508
51,val,0.3880983777104441,4.0000041821393025e-05,0:01:41,0.8291520811008687,0.5696571966684539
52,train,0.30986423577440575,4.000002498278526e-05,0:01:34,0.8602323585628636,0.635350998812046
52,val,0.4689117431404528,4.000002498278526e-05,0:01:41,0.7169887343537475,0.4915368689633297
53,train,0.307038059365281,4.00000364703067e-05,0:01:34,0.8612852175269594,0.6402335943031248
53,val,0.4799334473254992,4.00000364703067e-05,0:01:41,0.7050678400754102,0.4846838576739762
54,train,0.309915425124913,4.000003820491449e-05,0:01:34,0.8594853730829842,0.6306534848539064
54,val,0.746187712005468,4.000003820491449e-05,0:01:41,0.42631798453861425,0.2343019434678356
55,train,0.30940642782704353,4.000009235350342e-05,0:01:34,0.8615572360452153,0.6370862228479194
55,val,0.666305252911136,4.000009235350342e-05,0:01:41,0.6224235689154078,0.3092065696069796
56,train,0.3032714252072067,4.0000073638285245e-05,0:01:34,0.8619090244296991,0.6455662886511575
56,val,0.4664580764343959,4.0000073638285245e-05,0:01:41,0.7383230748517341,0.497632278863265
57,train,0.3067683552546484,4.0000036089630196e-05,0:01:34,0.860436284294141,0.6336349507454954
57,val,0.4500098786332029,4.0000036089630196e-05,0:01:41,0.7520566904263482,0.50960456301403
58,train,0.2958258112966916,4.0000033589326304e-05,0:01:34,0.8642808064724912,0.6443972946512065
58,val,0.6168601627317587,4.0000033589326304e-05,0:01:41,0.6140462896142743,0.3567738878016701
59,train,0.30332439777755865,4.000006311471744e-05,0:01:34,0.8630391898899827,0.6449374674019069
59,val,0.45572003058660027,4.000006311471744e-05,0:01:41,0.7373489502692581,0.5043137053005923
60,train,0.29638698715784245,4.000003444716083e-05,0:01:34,0.8647562797095525,0.6493713339392837
60,val,0.3817079938969059,4.000003444716083e-05,0:01:41,0.8344534560386291,0.5830510773759487
61,train,0.3002681215040044,4.000002416683129e-05,0:01:35,0.8651887245719762,0.6479528979839527
61,val,0.47539552437784965,4.000002416683129e-05,0:01:42,0.7099701447796951,0.4895657449444247
62,train,0.2969120008475555,4.000003748585101e-05,0:02:26,0.8653521684185039,0.6547521502714261
62,val,0.46702789673023754,4.000003748585101e-05,0:02:45,0.7291174644899754,0.4939738873513466
63,train,0.299960777207781,4.000003617785747e-05,0:04:24,0.864892702049137,0.649242251727714
63,val,0.6164701460296711,4.000003617785747e-05,0:04:42,0.6713346692866118,0.3558806897557437
64,train,0.29525963474555783,4.000006303493263e-05,0:02:20,0.8653765754284107,0.6518841735912888
