,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,195867,42561,45353,0,0,0,0
true_1,57443,212050,114972,0,0,30,0
true_2,1536,3091,24706,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,4581,2134,188,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
