,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,222824,48931,12026,0,0,0,0
true_1,92283,268970,23242,0,0,0,0
true_2,2250,2292,24791,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,108,6795,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
