,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,195432,43179,45170,0,0,0,0
true_1,52824,248854,82817,0,0,0,0
true_2,1606,6880,20847,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,215,6688,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
