,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,90585,22013,171183,0,0,0,0
true_1,19968,82178,282349,0,0,0,0
true_2,90,5671,23572,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3327,25,3551,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
