,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,188394,46348,49039,0,0,0,0
true_1,37356,222415,124724,0,0,0,0
true_2,374,2617,26342,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,3572,2894,415,0,0,22,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
