,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,190642,59878,33261,0,0,0,0
true_1,42045,302144,40306,0,0,0,0
true_2,1739,1405,26189,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,117,6786,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
