epoch,phase,loss,lr,tempo,accuracy,mIoU
1,train,0.8541226001335237,3.9999999999999996e-05,0:04:17,0.5967325617984484,0.1681322793966081
1,val,0.8602155155819976,3.9999999999999996e-05,0:04:36,0.702037709796954,0.18147913418817213
2,train,0.7866188051205494,4.000012273593285e-05,0:04:16,0.7244795695040713,0.23438201957348748
2,val,0.7856968069139497,4.000012273593285e-05,0:04:35,0.7331932408224535,0.29628620983488313
3,train,0.7403300067464602,4.000010239226827e-05,0:01:36,0.7445830845447136,0.3130920612997015
3,val,0.7535207139755126,4.000010239226827e-05,0:01:43,0.7436817280823965,0.33138472066104246
4,train,0.693043900858494,4.000009417759161e-05,0:01:35,0.7520319855854668,0.36564446385050814
4,val,0.6986804385353658,4.000009417759161e-05,0:01:42,0.7645438446878974,0.3761827276989186
5,train,0.6590422236435325,4.0000080968176604e-05,0:01:34,0.757559528520848,0.39269721228598603
5,val,0.6926115149809476,4.0000080968176604e-05,0:01:41,0.7536770283123274,0.35925762931551747
6,train,0.6229843264485634,4.000007956766376e-05,0:01:35,0.7628581518385426,0.4132273294776924
6,val,0.7261513309483482,4.000007956766376e-05,0:01:43,0.7182910626311175,0.2944338407443093
7,train,0.6018109779697945,4.000008746040122e-05,0:01:34,0.7630183061541169,0.42399992160413
7,val,0.7422869934620961,4.000008746040122e-05,0:01:41,0.7029821479806493,0.2561984422562401
8,train,0.5663450815056605,4.000009139046583e-05,0:01:34,0.7652924047440497,0.44870592922847946
8,val,0.7599254176057513,4.000009139046583e-05,0:01:41,0.6871225974173766,0.22295129408358663
9,train,0.5458147205429607,4.00000957853587e-05,0:03:07,0.7678640446831346,0.4513715846029277
9,val,0.6085418237083953,4.00000957853587e-05,0:03:25,0.7615657038156655,0.40103581297375973
10,train,0.5240741811911632,4.0000061423994685e-05,0:04:15,0.7703318931199253,0.46074015136283003
10,val,0.7009670394917765,4.0000061423994685e-05,0:04:32,0.7401669531455625,0.2836874983485411
11,train,0.5113235217346614,4.000008149901977e-05,0:04:11,0.7727141079630305,0.4648581991970205
11,val,0.5605615645986438,4.000008149901977e-05,0:04:28,0.7662497161441676,0.4366697218526726
12,train,0.5019226454397601,4.000005211993055e-05,0:01:32,0.776210609856672,0.46814270734236
12,val,0.5865401963547012,4.000005211993055e-05,0:01:39,0.7451402656137599,0.4013163314723087
13,train,0.4874411240864524,4.000005706275751e-05,0:01:34,0.7793450391737294,0.47402709630032347
13,val,0.5598051275705658,4.000005706275751e-05,0:01:41,0.7609734139656505,0.4280476032320197
14,train,0.4826480141170901,4.000005197936135e-05,0:01:35,0.7791882121708575,0.47429728547351596
14,val,0.5651458909968414,4.000005197936135e-05,0:01:42,0.736765041605516,0.41858044283916146
15,train,0.4779132010717131,4.000005297590003e-05,0:01:34,0.7806974645887282,0.48066795317006605
15,val,0.5932591418500662,4.000005297590003e-05,0:01:41,0.702693009095177,0.3884827859882947
16,train,0.4676315021735286,4.000005837757794e-05,0:01:34,0.7825929573086788,0.4835970208526012
16,val,0.558627199115366,4.000005837757794e-05,0:01:42,0.7352862156820604,0.41937305550898707
17,train,0.4669318939837421,4.000005176084409e-05,0:01:35,0.7853928695381495,0.4824083536204114
17,val,0.7240342205163767,4.000005176084409e-05,0:01:42,0.6675176397962015,0.2448042757510352
18,train,0.4594200929425738,4.000008695115927e-05,0:01:34,0.7849945415951467,0.4908404418366622
18,val,0.5188468884843316,4.000008695115927e-05,0:01:41,0.7499194826342364,0.44837073586053594
19,train,0.45477477714699777,4.0000044651456465e-05,0:01:35,0.7861718486031513,0.4921411234539859
19,val,0.580941741449602,4.0000044651456465e-05,0:01:43,0.7214114610895817,0.39662791902445627
20,train,0.4548231550237455,4.0000055978642074e-05,0:02:29,0.7854741305240746,0.4932167985015043
20,val,0.7977660514572938,4.0000055978642074e-05,0:02:49,0.2684883537426662,0.18718209562546193
