,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,53802,143330,86649,0,0,0,0
true_1,37407,336298,10790,0,0,0,0
true_2,5024,23443,866,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,0,3482,3421,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
