,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,76700,64954,142127,0,0,0,0
true_1,17686,280940,85869,0,0,0,0
true_2,630,7265,21438,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2936,2096,1871,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
