,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,174740,64522,44519,0,0,0,0
true_1,35362,306447,42686,0,0,0,0
true_2,2425,22832,4076,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,5095,1804,4,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
