,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,2306,27331,254144,0,0,0,0
true_1,115,85969,298411,0,0,0,0
true_2,24,6439,22870,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,0,0,6903,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
