,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,115880,165870,169,1,1859,0,2
true_1,32835,350768,828,2,47,0,15
true_2,5595,23736,2,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,2356,4545,0,0,2,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
