,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,226742,57039,0,0,0,0,0
true_1,45318,339160,17,0,0,0,0
true_2,24238,5093,2,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,755,6148,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
