,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
true_0,220600,62411,770,0,0,0,0
true_1,39497,344846,148,0,0,4,0
true_2,9511,2703,17119,0,0,0,0
true_3,0,0,0,0,0,0,0
true_4,1737,5166,0,0,0,0,0
true_5,0,0,0,0,0,0,0
true_6,0,0,0,0,0,0,0
