epoch,phase,loss,lr,tempo,accuracy,mIoU
1,train,1.2343491303641319,0.0001,0:03:00,0.662530382067585,0.1734176004393418
1,val,0.9674771555895695,0.0001,0:03:25,0.7944317907463857,0.26179510591092686
2,train,0.8602383202080208,0.0001,0:03:02,0.7990624045884896,0.33868097707988326
2,val,0.7823679945535403,0.0001,0:03:28,0.8099961384115173,0.350362699601217
3,train,0.7389046683804199,0.0001,0:02:58,0.8121536698188668,0.37121172815551456
3,val,0.7047084737559871,0.0001,0:03:22,0.817939321491895,0.3623128703303966
4,train,0.6905321120900972,0.0001,0:02:46,0.8196119205831262,0.3884172331346227
4,val,0.6777522790980902,0.0001,0:03:09,0.8226984919229147,0.37512584485360784
5,train,0.6691501788394055,0.0001,0:02:50,0.8234524807153892,0.39287475887876644
5,val,0.6691100407225166,0.0001,0:03:12,0.8212642513853742,0.37281779790204
6,train,0.6587042488962087,0.0001,0:02:51,0.8259140599006156,0.40000112645497765
6,val,0.654962991798528,0.0001,0:03:14,0.826732725391964,0.38492602729171704
7,train,0.6499828945964663,0.0001,0:04:03,0.8290962932053947,0.4125672207291113
7,val,0.6494928057840268,0.0001,0:04:34,0.8290213472301328,0.39131356315617516
8,train,0.6447230350384817,0.0001,0:05:22,0.8313024551729119,0.41874810526889716
8,val,0.6474271270382382,0.0001,0:05:51,0.8293407268503709,0.39584277367843695
9,train,0.6382105058472949,0.0001,0:05:14,0.8346754812729874,0.42303608746054777
9,val,0.6473636909333131,0.0001,0:05:45,0.8298318890931878,0.39990642397764553
10,train,0.632518975165623,0.0001,0:05:32,0.8367272796076727,0.4266028832822556
10,val,0.6397235397852614,0.0001,0:06:03,0.8337011393353301,0.41672802672840265
11,train,0.6272227609067044,0.0001,0:04:23,0.8393930817406026,0.4369842422878282
11,val,0.64320471029428,0.0001,0:04:48,0.8296115921853615,0.41667241691795387
12,train,0.6211895479861562,0.0001,0:02:58,0.8429675676831321,0.44701658447570397
12,val,0.6357017526199251,0.0001,0:03:24,0.8366409706034506,0.4271321366537245
13,train,0.6168680006854013,0.0001,0:02:51,0.8446972060809634,0.46020151345633015
13,val,0.6299257728305463,0.0001,0:03:14,0.8374505353694034,0.4345099857526755
14,train,0.6131883377523538,0.0001,0:02:31,0.846574833071165,0.46800774164662656
14,val,0.6313133931313436,0.0001,0:02:53,0.8384864807207605,0.43926555204064877
15,train,0.6091986431387558,0.0001,0:02:33,0.8489896460073779,0.4690446954782586
15,val,0.6299819021871095,0.0001,0:02:54,0.8375684854259859,0.4444984935468761
16,train,0.606192005078129,0.0001,0:02:34,0.8507900647339391,0.47361773463041723
16,val,0.6291695851503691,0.0001,0:02:57,0.8383899669793597,0.44263859910429026
17,train,0.6041218556756428,0.0001,0:02:33,0.851604523380112,0.47509564075111044
17,val,0.6282693339684828,0.0001,0:02:55,0.8391966505655855,0.44319101647194276
18,train,0.6005767486637754,0.0001,0:02:33,0.8532977855099275,0.4823728967082898
18,val,0.6247365081205996,0.0001,0:02:55,0.8412249136096988,0.45595770010383124
19,train,0.5985434564594861,0.0001,0:02:35,0.8548187376760972,0.48826042973747263
19,val,0.6238734857893202,0.0001,0:02:56,0.8417123182808769,0.4790058259838858
20,train,0.5977462752497444,0.0001,0:02:31,0.8557089462103958,0.4967432124420297
20,val,0.618877935633838,0.0001,0:02:52,0.8450930253529553,0.4847273414855862
